word,language,lang_code,seed_word,meaning_en,category,domain,morph_type,ipa,x1_weight,x2_time,x3_space,x4_flow,x5_hardness,x6_moisture,x7_freq_hz,x8_decay,color_hex
선뜻 콩닥스러운,KR,ko,산닷 공닥사라온,"willingly / readily beating fast, pounding excitement (characteristic state of...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),sʌnt͈ɯs̚ kʰoŋtak̚sɯrʌun,4,2,4,8,5,5,2600.0,8,#FFD700
단번에 콩닥스러운,KR,ko,단반에 공닥사라온,"all at once / instantly beating fast, pounding excitement (characteristic state of...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),tanpʌne kʰoŋtak̚sɯrʌun,3,2,4,7,5,5,2900.0,8,#FFD700
한번에 콩닥스러운,KR,ko,한반에 공닥사라온,"in a single burst beating fast, pounding excitement (characteristic state of...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),hanpʌne kʰoŋtak̚sɯrʌun,3,2,4,7,5,5,2900.0,8,#FFD700
살짝 콩닥해서,KR,ko,살작 공닥해사,"slightly / gently beating fast, pounding excitement (as a state of...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),saltɕ͈ak̚ kʰoŋtak̚hɛsʌ,4,2,4,8,5,5,2600.0,8,#FFD700
슬쩍 콩닥해서,KR,ko,살작 공닥해사,"stealthily / quietly beating fast, pounding excitement (as a state of...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),sɯltɕ͈ʌk̚ kʰoŋtak̚hɛsʌ,4,2,4,8,5,5,2600.0,8,#FFD700
선뜻 콩닥해서,KR,ko,산닷 공닥해사,"willingly / readily beating fast, pounding excitement (as a state of...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),sʌnt͈ɯs̚ kʰoŋtak̚hɛsʌ,4,2,4,8,5,5,2600.0,8,#FFD700
단번에 콩닥해서,KR,ko,단반에 공닥해사,"all at once / instantly beating fast, pounding excitement (as a state of...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),tanpʌne kʰoŋtak̚hɛsʌ,3,2,4,7,5,5,2900.0,8,#FFD700
한번에 콩닥해서,KR,ko,한반에 공닥해사,"in a single burst beating fast, pounding excitement (as a state of...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),hanpʌne kʰoŋtak̚hɛsʌ,3,2,4,7,5,5,2900.0,8,#FFD700
살짝 콩닥콩닥해서,KR,ko,살작 공닥공닥해사,"slightly / gently repeated beating fast, pounding excitement (as a state of...)",Pathomime (Emotion),Psychological / Emotion,REDUP(첩어・동일),saltɕ͈ak̚ kʰoŋtak̚kʰoŋtak̚hɛsʌ,4,4,4,8,5,5,2600.0,8,#FFD700
슬쩍 콩닥콩닥해서,KR,ko,살작 공닥공닥해사,"stealthily / quietly repeated beating fast, pounding excitement (as a state of...)",Pathomime (Emotion),Psychological / Emotion,REDUP(첩어・동일),sɯltɕ͈ʌk̚ kʰoŋtak̚kʰoŋtak̚hɛsʌ,4,4,4,8,5,5,2600.0,8,#FFD700
선뜻 콩닥콩닥해서,KR,ko,산닷 공닥공닥해사,"willingly / readily repeated beating fast, pounding excitement (as a state of...)",Pathomime (Emotion),Psychological / Emotion,REDUP(첩어・동일),sʌnt͈ɯs̚ kʰoŋtak̚kʰoŋtak̚hɛsʌ,4,4,4,8,5,5,2600.0,8,#FFD700
단번에 콩닥콩닥해서,KR,ko,단반에 공닥공닥해사,"all at once / instantly repeated beating fast, pounding excitement (as a state of...)",Pathomime (Emotion),Psychological / Emotion,REDUP(첩어・동일),tanpʌne kʰoŋtak̚kʰoŋtak̚hɛsʌ,3,4,4,7,5,5,2900.0,8,#FFD700
한번에 콩닥콩닥해서,KR,ko,한반에 공닥공닥해사,"in a single burst repeated beating fast, pounding excitement (as a state of...)",Pathomime (Emotion),Psychological / Emotion,REDUP(첩어・동일),hanpʌne kʰoŋtak̚kʰoŋtak̚hɛsʌ,3,4,4,7,5,5,2900.0,8,#FFD700
살짝 콩닥하고,KR,ko,살작 공닥하고,"slightly / gently beating fast, pounding excitement (in a state and...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),saltɕ͈ak̚ kʰoŋtak̚hako,4,2,4,8,5,5,2600.0,8,#FFD700
슬쩍 콩닥하고,KR,ko,살작 공닥하고,"stealthily / quietly beating fast, pounding excitement (in a state and...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),sɯltɕ͈ʌk̚ kʰoŋtak̚hako,4,2,4,8,5,5,2600.0,8,#FFD700
선뜻 콩닥하고,KR,ko,산닷 공닥하고,"willingly / readily beating fast, pounding excitement (in a state and...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),sʌnt͈ɯs̚ kʰoŋtak̚hako,4,2,4,8,5,5,2600.0,8,#FFD700
단번에 콩닥하고,KR,ko,단반에 공닥하고,"all at once / instantly beating fast, pounding excitement (in a state and...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),tanpʌne kʰoŋtak̚hako,3,2,4,7,5,5,2900.0,8,#FFD700
한번에 콩닥하고,KR,ko,한반에 공닥하고,"in a single burst beating fast, pounding excitement (in a state and...)",Pathomime (Emotion),Psychological / Emotion,SUFFIX(어미변화),hanpʌne kʰoŋtak̚hako,3,2,4,7,5,5,2900.0,8,#FFD700
살짝 콩닥콩닥하고,KR,ko,살작 공닥공닥하고,"slightly / gently repeated beating fast, pounding excitement (in a state and...)",Pathomime (Emotion),Psychological / Emotion,REDUP(첩어・동일),saltɕ͈ak̚ kʰoŋtak̚kʰoŋtak̚hako,4,4,4,8,5,5,2600.0,8,#FFD700
슬쩍 콩닥콩닥하고,KR,ko,살작 공닥공닥하고,"stealthily / quietly repeated beating fast, pounding excitement (in a state and...)",Pathomime (Emotion),Psychological / Emotion,REDUP(첩어・동일),sɯltɕ͈ʌk̚ kʰoŋtak̚kʰoŋtak̚hako,4,4,4,8,5,5,2600.0,8,#FFD700
선뜻 콩닥콩닥하고,KR,ko,산닷 공닥공닥하고,"willingly / readily repeated beating fast, pounding excitement (in a state and...)",Pathomime (Emotion),Psychological / Emotion,REDUP(첩어・동일),sʌnt͈ɯs̚ kʰoŋtak̚kʰoŋtak̚hako,4,4,4,8,5,5,2600.0,8,#FFD700
단번에 콩닥콩닥하고,KR,ko,단반에 공닥공닥하고,"all at once / instantly repeated beating fast, pounding excitement (in a state and...)",Pathomime (Emotion),Psychological / Emotion,REDUP(첩어・동일),tanpʌne kʰoŋtak̚kʰoŋtak̚hako,3,4,4,7,5,5,2900.0,8,#FFD700
한번에 콩닥콩닥하고,KR,ko,한반에 공닥공닥하고,"in a single burst repeated beating fast, pounding excitement (in a state and...)",Pathomime (Emotion),Psychological / Emotion,REDUP(첩어・동일),hanpʌne kʰoŋtak̚kʰoŋtak̚hako,3,4,4,7,5,5,2900.0,8,#FFD700
살짝 찌릿,KR,ko,살작 지릿,"slightly / gently electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),saltɕ͈ak̚ tɕ͈iris̚,4,2,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿,KR,ko,살작 지릿,"stealthily / quietly electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),sɯltɕ͈ʌk̚ tɕ͈iris̚,4,2,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿,KR,ko,산닷 지릿,"willingly / readily electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),sʌnt͈ɯs̚ tɕ͈iris̚,4,2,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿,KR,ko,단반에 지릿,"all at once / instantly electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),tanpʌne tɕ͈iris̚,4,2,4,6,5,5,2600.0,8,#FFD700
한번에 찌릿,KR,ko,한반에 지릿,"in a single burst electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),hanpʌne tɕ͈iris̚,4,2,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿찌릿,KR,ko,살작 지릿지릿,"slightly / gently repeated electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,REDUP(첩어・동일),saltɕ͈ak̚ tɕ͈iris̚tɕ͈iris̚,4,4,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿찌릿,KR,ko,살작 지릿지릿,"stealthily / quietly repeated electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,REDUP(첩어・동일),sɯltɕ͈ʌk̚ tɕ͈iris̚tɕ͈iris̚,4,4,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿찌릿,KR,ko,산닷 지릿지릿,"willingly / readily repeated electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,REDUP(첩어・동일),sʌnt͈ɯs̚ tɕ͈iris̚tɕ͈iris̚,4,4,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿찌릿,KR,ko,단반에 지릿지릿,"all at once / instantly repeated electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,REDUP(첩어・동일),tanpʌne tɕ͈iris̚tɕ͈iris̚,4,4,4,6,5,5,2600.0,8,#FFD700
한번에 찌릿찌릿,KR,ko,한반에 지릿지릿,"in a single burst repeated electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,REDUP(첩어・동일),hanpʌne tɕ͈iris̚tɕ͈iris̚,4,4,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿찌릿찌릿,KR,ko,살작 지릿지릿지릿,"slightly / gently continuous repeated electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,REDUP(첩어・동일),saltɕ͈ak̚ tɕ͈iris̚tɕ͈iris̚tɕ͈iris̚,4,4,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿찌릿찌릿,KR,ko,살작 지릿지릿지릿,"stealthily / quietly continuous repeated electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,REDUP(첩어・동일),sɯltɕ͈ʌk̚ tɕ͈iris̚tɕ͈iris̚tɕ͈iris̚,4,4,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿찌릿찌릿,KR,ko,산닷 지릿지릿지릿,"willingly / readily continuous repeated electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,REDUP(첩어・동일),sʌnt͈ɯs̚ tɕ͈iris̚tɕ͈iris̚tɕ͈iris̚,4,4,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿찌릿찌릿,KR,ko,단반에 지릿지릿지릿,"all at once / instantly continuous repeated electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,REDUP(첩어・동일),tanpʌne tɕ͈iris̚tɕ͈iris̚tɕ͈iris̚,4,4,4,6,5,5,2600.0,8,#FFD700
한번에 찌릿찌릿찌릿,KR,ko,한반에 지릿지릿지릿,"in a single burst continuous repeated electric sting, numbing tingling pain",Algomime (Pain),Physiology & Body,REDUP(첩어・동일),hanpʌne tɕ͈iris̚tɕ͈iris̚tɕ͈iris̚,4,4,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿거리다,KR,ko,살작 지릿,"slightly / gently electric sting, numbing tingling pain (continuous / repeated motion or sound)",Algomime (Pain),Physiology & Body,STEM+GEORIDA,saltɕ͈ak̚ tɕ͈iris̚kʌrita,4,2,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿거리다,KR,ko,살작 지릿,"stealthily / quietly electric sting, numbing tingling pain (continuous / repeated motion or sound)",Algomime (Pain),Physiology & Body,STEM+GEORIDA,sɯltɕ͈ʌk̚ tɕ͈iris̚kʌrita,4,2,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿거리다,KR,ko,산닷 지릿,"willingly / readily electric sting, numbing tingling pain (continuous / repeated motion or sound)",Algomime (Pain),Physiology & Body,STEM+GEORIDA,sʌnt͈ɯs̚ tɕ͈iris̚kʌrita,4,2,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿거리다,KR,ko,단반에 지릿,"all at once / instantly electric sting, numbing tingling pain (continuous / repeated motion or sound)",Algomime (Pain),Physiology & Body,STEM+GEORIDA,tanpʌne tɕ͈iris̚kʌrita,4,2,4,6,5,5,2600.0,8,#FFD700
한번에 찌릿거리다,KR,ko,한반에 지릿,"in a single burst electric sting, numbing tingling pain (continuous / repeated motion or sound)",Algomime (Pain),Physiology & Body,STEM+GEORIDA,hanpʌne tɕ͈iris̚kʌrita,4,2,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿대다,KR,ko,살작 지릿,"slightly / gently electric sting, numbing tingling pain (intensive / frequent action)",Algomime (Pain),Physiology & Body,STEM+DAEDA,saltɕ͈ak̚ tɕ͈iris̚tɛta,4,2,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿대다,KR,ko,살작 지릿,"stealthily / quietly electric sting, numbing tingling pain (intensive / frequent action)",Algomime (Pain),Physiology & Body,STEM+DAEDA,sɯltɕ͈ʌk̚ tɕ͈iris̚tɛta,4,2,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿대다,KR,ko,산닷 지릿,"willingly / readily electric sting, numbing tingling pain (intensive / frequent action)",Algomime (Pain),Physiology & Body,STEM+DAEDA,sʌnt͈ɯs̚ tɕ͈iris̚tɛta,4,2,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿대다,KR,ko,단반에 지릿,"all at once / instantly electric sting, numbing tingling pain (intensive / frequent action)",Algomime (Pain),Physiology & Body,STEM+DAEDA,tanpʌne tɕ͈iris̚tɛta,4,2,4,6,5,5,2600.0,8,#FFD700
한번에 찌릿대다,KR,ko,한반에 지릿,"in a single burst electric sting, numbing tingling pain (intensive / frequent action)",Algomime (Pain),Physiology & Body,STEM+DAEDA,hanpʌne tɕ͈iris̚tɛta,4,2,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿찌릿대다,KR,ko,살작 지릿지릿,"slightly / gently repeated electric sting, numbing tingling pain (intensive / frequent action)",Algomime (Pain),Physiology & Body,STEM+DAEDA,saltɕ͈ak̚ tɕ͈iris̚tɕ͈iris̚tɛta,4,4,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿찌릿대다,KR,ko,살작 지릿지릿,"stealthily / quietly repeated electric sting, numbing tingling pain (intensive / frequent action)",Algomime (Pain),Physiology & Body,STEM+DAEDA,sɯltɕ͈ʌk̚ tɕ͈iris̚tɕ͈iris̚tɛta,4,4,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿찌릿대다,KR,ko,산닷 지릿지릿,"willingly / readily repeated electric sting, numbing tingling pain (intensive / frequent action)",Algomime (Pain),Physiology & Body,STEM+DAEDA,sʌnt͈ɯs̚ tɕ͈iris̚tɕ͈iris̚tɛta,4,4,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿찌릿대다,KR,ko,단반에 지릿지릿,"all at once / instantly repeated electric sting, numbing tingling pain (intensive / frequent action)",Algomime (Pain),Physiology & Body,STEM+DAEDA,tanpʌne tɕ͈iris̚tɕ͈iris̚tɛta,4,4,4,6,5,5,2600.0,8,#FFD700
한번에 찌릿찌릿대다,KR,ko,한반에 지릿지릿,"in a single burst repeated electric sting, numbing tingling pain (intensive / frequent action)",Algomime (Pain),Physiology & Body,STEM+DAEDA,hanpʌne tɕ͈iris̚tɕ͈iris̚tɛta,4,4,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿이다,KR,ko,살작 지릿,"slightly / gently electric sting, numbing tingling pain (innate physical motion or state)",Algomime (Pain),Physiology & Body,STEM+IDA,saltɕ͈ak̚ tɕ͈iris̚ita,4,2,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿이다,KR,ko,살작 지릿,"stealthily / quietly electric sting, numbing tingling pain (innate physical motion or state)",Algomime (Pain),Physiology & Body,STEM+IDA,sɯltɕ͈ʌk̚ tɕ͈iris̚ita,4,2,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿이다,KR,ko,산닷 지릿,"willingly / readily electric sting, numbing tingling pain (innate physical motion or state)",Algomime (Pain),Physiology & Body,STEM+IDA,sʌnt͈ɯs̚ tɕ͈iris̚ita,4,2,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿이다,KR,ko,단반에 지릿,"all at once / instantly electric sting, numbing tingling pain (innate physical motion or state)",Algomime (Pain),Physiology & Body,STEM+IDA,tanpʌne tɕ͈iris̚ita,4,2,4,6,5,5,2600.0,8,#FFD700
한번에 찌릿이다,KR,ko,한반에 지릿,"in a single burst electric sting, numbing tingling pain (innate physical motion or state)",Algomime (Pain),Physiology & Body,STEM+IDA,hanpʌne tɕ͈iris̚ita,4,2,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿찌릿이다,KR,ko,살작 지릿지릿,"slightly / gently repeated electric sting, numbing tingling pain (innate physical motion or state)",Algomime (Pain),Physiology & Body,STEM+IDA,saltɕ͈ak̚ tɕ͈iris̚tɕ͈iris̚ita,4,4,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿찌릿이다,KR,ko,살작 지릿지릿,"stealthily / quietly repeated electric sting, numbing tingling pain (innate physical motion or state)",Algomime (Pain),Physiology & Body,STEM+IDA,sɯltɕ͈ʌk̚ tɕ͈iris̚tɕ͈iris̚ita,4,4,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿찌릿이다,KR,ko,산닷 지릿지릿,"willingly / readily repeated electric sting, numbing tingling pain (innate physical motion or state)",Algomime (Pain),Physiology & Body,STEM+IDA,sʌnt͈ɯs̚ tɕ͈iris̚tɕ͈iris̚ita,4,4,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿찌릿이다,KR,ko,단반에 지릿지릿,"all at once / instantly repeated electric sting, numbing tingling pain (innate physical motion or state)",Algomime (Pain),Physiology & Body,STEM+IDA,tanpʌne tɕ͈iris̚tɕ͈iris̚ita,4,4,4,6,5,5,2600.0,8,#FFD700
한번에 찌릿찌릿이다,KR,ko,한반에 지릿지릿,"in a single burst repeated electric sting, numbing tingling pain (innate physical motion or state)",Algomime (Pain),Physiology & Body,STEM+IDA,hanpʌne tɕ͈iris̚tɕ͈iris̚ita,4,4,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿하다,KR,ko,살작 지릿,"slightly / gently electric sting, numbing tingling pain (adjective/verb state or action)",Algomime (Pain),Physiology & Body,STEM+HADA,saltɕ͈ak̚ tɕ͈iris̚hata,4,2,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿하다,KR,ko,살작 지릿,"stealthily / quietly electric sting, numbing tingling pain (adjective/verb state or action)",Algomime (Pain),Physiology & Body,STEM+HADA,sɯltɕ͈ʌk̚ tɕ͈iris̚hata,4,2,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿하다,KR,ko,산닷 지릿,"willingly / readily electric sting, numbing tingling pain (adjective/verb state or action)",Algomime (Pain),Physiology & Body,STEM+HADA,sʌnt͈ɯs̚ tɕ͈iris̚hata,4,2,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿하다,KR,ko,단반에 지릿,"all at once / instantly electric sting, numbing tingling pain (adjective/verb state or action)",Algomime (Pain),Physiology & Body,STEM+HADA,tanpʌne tɕ͈iris̚hata,4,2,4,8,5,5,2600.0,8,#FFD700
한번에 찌릿하다,KR,ko,한반에 지릿,"in a single burst electric sting, numbing tingling pain (adjective/verb state or action)",Algomime (Pain),Physiology & Body,STEM+HADA,hanpʌne tɕ͈iris̚hata,4,2,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿찌릿하다,KR,ko,살작 지릿지릿,"slightly / gently repeated electric sting, numbing tingling pain (adjective/verb state or action)",Algomime (Pain),Physiology & Body,STEM+HADA,saltɕ͈ak̚ tɕ͈iris̚tɕ͈iris̚hata,4,4,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿찌릿하다,KR,ko,살작 지릿지릿,"stealthily / quietly repeated electric sting, numbing tingling pain (adjective/verb state or action)",Algomime (Pain),Physiology & Body,STEM+HADA,sɯltɕ͈ʌk̚ tɕ͈iris̚tɕ͈iris̚hata,4,4,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿찌릿하다,KR,ko,산닷 지릿지릿,"willingly / readily repeated electric sting, numbing tingling pain (adjective/verb state or action)",Algomime (Pain),Physiology & Body,STEM+HADA,sʌnt͈ɯs̚ tɕ͈iris̚tɕ͈iris̚hata,4,4,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿찌릿하다,KR,ko,단반에 지릿지릿,"all at once / instantly repeated electric sting, numbing tingling pain (adjective/verb state or action)",Algomime (Pain),Physiology & Body,STEM+HADA,tanpʌne tɕ͈iris̚tɕ͈iris̚hata,4,4,4,8,5,5,2600.0,8,#FFD700
한번에 찌릿찌릿하다,KR,ko,한반에 지릿지릿,"in a single burst repeated electric sting, numbing tingling pain (adjective/verb state or action)",Algomime (Pain),Physiology & Body,STEM+HADA,hanpʌne tɕ͈iris̚tɕ͈iris̚hata,4,4,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿스럽다,KR,ko,살작 지릿사랍다,"slightly / gently electric sting, numbing tingling pain (characteristic quality)",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),saltɕ͈ak̚ tɕ͈iris̚sɯrʌp̚ta,4,2,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿스럽다,KR,ko,살작 지릿사랍다,"stealthily / quietly electric sting, numbing tingling pain (characteristic quality)",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),sɯltɕ͈ʌk̚ tɕ͈iris̚sɯrʌp̚ta,4,2,4,8,5,5,2600.0,8,#FFD700
선뜻 찌릿스럽다,KR,ko,산닷 지릿사랍다,"willingly / readily electric sting, numbing tingling pain (characteristic quality)",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),sʌnt͈ɯs̚ tɕ͈iris̚sɯrʌp̚ta,4,2,4,8,5,5,2600.0,8,#FFD700
단번에 찌릿스럽다,KR,ko,단반에 지릿사랍다,"all at once / instantly electric sting, numbing tingling pain (characteristic quality)",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),tanpʌne tɕ͈iris̚sɯrʌp̚ta,4,2,4,8,5,5,2600.0,8,#FFD700
한번에 찌릿스럽다,KR,ko,한반에 지릿사랍다,"in a single burst electric sting, numbing tingling pain (characteristic quality)",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),hanpʌne tɕ͈iris̚sɯrʌp̚ta,4,2,4,8,5,5,2600.0,8,#FFD700
살짝 찌릿맞다,KR,ko,살작 지릿맞다,"slightly / gently electric sting, numbing tingling pain (fitting quality / tendency)",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),saltɕ͈ak̚ tɕ͈iris̚mat̚ta,4,2,4,8,5,5,2600.0,8,#FFD700
슬쩍 찌릿맞다,KR,ko,살작 지릿맞다,"stealthily / quietly electric sting, numbing tingling pain (fitting quality / tendency)",Algomime (Pain),Physiology & Body,SUFFIX(어미변화),sɯltɕ͈ʌk̚ tɕ͈iris̚mat̚ta,4,2,4,8,5,5,2600.0,8,#FFD700
